cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,605.768115942029,0.9585480102239944,0.946552279374968,0.9624367400244405,0.7597189603191238,0.7857402824936116,0.7631292713632537,0.9754296669332521,0.9139847633779445,0.03756325997555958,0.06933218127450436
