accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9350084781346255,0.9287079711429896,0.9350879009398763,0.7737142299311182,0.7969756283536131,0.7778252519297428,0.06491209906012375,0.07767195865389716,0.841461412574435,0.8062917822017073
