accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8902979255665063,0.8713641174961505,0.9343047186941648,0.7389457828999361,0.6743751957324312,0.6981315223312157,0.06569528130583492,0.1915764837018646,0.8106054703885804,0.764854815031995
