accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9437870405518743,0.929288465674803,0.9500201794145797,0.7765872320465576,0.7832043389425369,0.7769410756830615,0.04997982058542026,0.09144324806497331,0.8458914212866897,0.8083298917215254
